"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","species_for_reader"
"2064",2316,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,11,0,0,"Epomophorus gambianus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Mamou","Oure-Kaba","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Epomophorus gambianus"
"2065",2317,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,3,0,0,"Epomps buettikoferi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Tekoulo","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Epomops buettikoferi"
"2066",2318,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,1,0,0,"Hypsignathus monstrosus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Guingan","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Hypsignathus monstrosus"
"2067",2319,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,5,0,0,"Hypsignathus monstrosus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Macenta","Macenta","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Hypsignathus monstrosus"
"2068",2320,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,8,0,0,"Lissonycteris angolensis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Kindia","Madina Oula","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Myonycteris angolensis"
"2069",2321,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,6,0,0,"Lissonycteris angolensis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Kindia","Sougueta","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Myonycteris angolensis"
"2070",2322,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,13,1,0.076923,"Lissonycteris angolensis","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Guingan","NA","NA","2016","","",NA,"","July","Summer",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","0","0","0",NA,NA,"No","PCR","Myonycteris angolensis"
"2071",2339,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,13,1,0.076923,"Lissonycteris angolensis","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Guingan","NA","NA","2016","","",NA,"","July","Summer",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","0","0","0",NA,NA,"No","PCR","Myonycteris angolensis"
"2072",2323,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,15,1,0.066667,"Lissonycteris angolensis","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Mamou","Konoure","NA","NA","2017","","",NA,"","January","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR","Myonycteris angolensis"
"2073",2324,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,4,0,0,"Micropteropus pusillus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Conakry","Conakry","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Micropteropus pusillus"
"2074",2325,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,1,0,0,"Micropteropus pusillus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Kankan","Kankan","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Micropteropus pusillus"
"2075",2326,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,1,0,0,"Micropteropus pusillus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Guingan","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Micropteropus pusillus"
"2076",2327,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,1,1,1,"Nanonycteris veldkampii","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Geuckdou","Tekoulo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR","Nanonycteris veldkampii"
"2077",2328,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,38,1,0.026316,"Rousettus aegyptiacus","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Kindia","Madina Oula","NA","NA","2016","","",NA,"","October","Fall",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2078",2340,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,38,1,0.026316,"Rousettus aegyptiacus","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Kindia","Madina Oula","NA","NA","2016","","",NA,"","October","Fall",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2079",2329,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,29,1,0.034483,"Rousettus aegyptiacus","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Kindia","Sougueta","NA","NA","2016","","",NA,"","November","Fall",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2080",2341,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,29,1,0.034483,"Rousettus aegyptiacus","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Kindia","Sougueta","NA","NA","2016","","",NA,"","November","Fall",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2081",2330,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,2,0,0,"Rousettus aegyptiacus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Koundara","Youkounkoun","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2082",2331,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,7,1,0.142857,"Rousettus aegyptiacus","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Geuckdou","Guingan","NA","NA","2016","","",NA,"","July","Summer",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","1","0","0","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2083",2332,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,1,0,0,"Rousettus aegyptiacus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"fecal pellets,rectal swab,oral swab","Guinea","N","Geuckdou","Tekoulo","NA","NA","","2016","February",2017,"January","","Year",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","1","1","1","1",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2084",2333,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2085",2342,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus/betacoronavirus coinfection","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab,oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","pooled swabs/samples","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2086",2343,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2087",2344,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2088",2346,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2089",2345,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,41,1,0.02439,"Rousettus aegyptiacus","alphacoronavirus","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"oral swab","Guinea","N","Macenta","Termessadou-Dibo","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","oropharyngeal","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2090",2334,"wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa","Lacroix et al.","Viruses",2020,2,1,0.5,"Rousettus aegyptiacus","betacoronavirus ","","","","single","cross-sectional","RNA","broadly reactive nested RT-PCR","multiple","RdRp",NA,"rectal swab","Guinea","N","Macent","Macenta","NA","NA","2016","","",NA,"","December","Winter",NA,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male","Y","Y, but unclear","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","1","0",NA,NA,"No","PCR","Rousettus aegyptiacus"
"2091",2896,"white-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats","Davy et al.","Sci Rep",2018,63,21,0.333333,"Myotis lucifugus","alphacoronavirus","Colacovirus","","Myl-CoV","pooled","cross-sectional","antibody","ELISA","","N protein",NA,"blood","Canada","N","Manitoba","hibernacula ","NA","NA","2017","","",NA,"","January","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:34pm","blood or serum","0","0","1","0",NA,NA,"N/A; experimental infection","ELISA","Myotis lucifugus"
"2092",2972,"white-nose syndrome is associated with increased replication of a naturally persisting coronaviruses in bats","Davy et al.","Sci Rep",2018,63,7,0.111111,"Myotis lucifugus","alphacoronavirus","Colacovirus","","Myl-CoV","pooled","cross-sectional","RNA","RT-qPCR,semi-nested PCR","multiple","",NA,"intestines","Canada","N","Manitoba","hibernacula ","NA","NA","2017","","",NA,"","January","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","intestine","0","0","1","0",NA,NA,"N/A; experimental infection","PCR","Myotis lucifugus"
"2093",2355,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,243,78,0.320988,"Rhinolophus euryale","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus euryale"
"2094",2358,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,243,8,0.032922,"Rhinolophus euryale","alphacoronavirus","","","HKU2 related","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus euryale"
"2095",2359,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,243,25,0.102881,"Rhinolophus euryale","alphacoronavirus","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus euryale"
"2096",2360,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,82,13,0.158537,"Rhinolophus blasii","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus blasii"
"2097",2361,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,82,3,0.036585,"Rhinolophus blasii","alphacoronavirus","","","HKU2 related","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus blasii"
"2098",2362,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,82,7,0.085366,"Rhinolophus blasii","alphacoronavirus","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa, Kaleto Cave, Roman Horse Cave (April), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus blasii"
"2099",2363,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,45,6,0.133333,"Rhinolophus ferrumequinum","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa (April), Kaleto Cave (April), Roman Horse Cave, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2100",2364,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,45,8,0.177778,"Rhinolophus ferrumequinum","alphacoronavirus","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa (April), Kaleto Cave (April), Roman Horse Cave, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2101",2365,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,13,4,0.307692,"Rhinolophus mehelyi","betacoronavirus ","Sarbecovirus","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave (April), Kaleto Cave ","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus mehelyi"
"2102",2366,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,13,3,0.230769,"Rhinolophus mehelyi","alphacoronavirus","","","BB98-15","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave (April), Kaleto Cave ","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus mehelyi"
"2103",2367,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,38,14,0.368421,"Miniopterus schreibersii","alphacoronavirus","","","HKU7 related","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","0","1",42.0918611111111,27.2086944444444,"No","PCR","Miniopterus schreibersii"
"2104",2368,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,38,14,0.368421,"Miniopterus schreibersii","alphacoronavirus","","","HKU8 related","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","0","1",42.0918611111111,27.2086944444444,"No","PCR","Miniopterus schreibersii"
"2105",2369,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,38,18,0.473684,"Miniopterus schreibersii","alphacoronavirus","","","BtCoV1A related","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","0","0","1",42.0918611111111,27.2086944444444,"No","PCR","Miniopterus schreibersii"
"2106",2370,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,3,1,0.333333,"Nyctalus leisleri","alphacoronavirus","","","BNM98-30","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Maharata Cave Area","27°46'E","42°4'N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",42.0666666666667,27.7666666666667,"No","PCR","Nyctalus leisleri"
