"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"2134",2398,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,5,0,0,"Pipistrelus abramus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest (Gyeongju 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Pipistrellus abramus","Pipistrellus abramus","genetic characteristics of coronaviruses from korean bats in 2016","1862","genetic characteristics of coronaviruses from korean bats in 2016",0.210267167641983,0.0454545454545455,0,"Pipistrellus abramus","Pipistrellus abramus","VESPERTILIONIDAE"
"2135",2399,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,25,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Forest (Andong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1863","genetic characteristics of coronaviruses from korean bats in 2016",0.0986977799249404,0.00980392156862745,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2136",2400,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,18,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest (Andong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1864","genetic characteristics of coronaviruses from korean bats in 2016",0.115738681985089,0.0135135135135135,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2137",2401,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,6,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Forest (Andong 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1865","genetic characteristics of coronaviruses from korean bats in 2016",0.19379834332759,0.0384615384615385,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2138",2402,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest (Andong 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1866","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2139",2403,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Gyeongbuk","Forest (Andong 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1867","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2140",2404,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Abandoned mine (Yeongdeok 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis macrodactylus","Myotis macrodactylus","genetic characteristics of coronaviruses from korean bats in 2016","1868","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Myotis macrodactylus","Myotis macrodactylus","VESPERTILIONIDAE"
"2141",2405,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,3,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Gyeongbuk","Abandoned mine (Yeongdeok 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Myotis macrodactylus","Myotis macrodactylus","genetic characteristics of coronaviruses from korean bats in 2016","1869","genetic characteristics of coronaviruses from korean bats in 2016",0.261799387799149,0.0714285714285714,0,"Myotis macrodactylus","Myotis macrodactylus","VESPERTILIONIDAE"
"2142",2407,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,23,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Abandoned mine (Yeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis nattereri","Myotis nattereri","genetic characteristics of coronaviruses from korean bats in 2016","1870","genetic characteristics of coronaviruses from korean bats in 2016",0.102784465580587,0.0106382978723404,0,"Myotis nattereri","Myotis nattereri","VESPERTILIONIDAE"
"2143",2408,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,6,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Abandoned mine (Yeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis nattereri","Myotis nattereri","genetic characteristics of coronaviruses from korean bats in 2016","1871","genetic characteristics of coronaviruses from korean bats in 2016",0.19379834332759,0.0384615384615385,0,"Myotis nattereri","Myotis nattereri","VESPERTILIONIDAE"
"2144",2409,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Gyeongbuk","Abandoned mine (Yeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Myotis nattereri","Myotis nattereri","genetic characteristics of coronaviruses from korean bats in 2016","1872","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Myotis nattereri","Myotis nattereri","VESPERTILIONIDAE"
"2145",2411,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,12,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Gyeongbuk","Abandoned mine (Yeongcheon 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1873","genetic characteristics of coronaviruses from korean bats in 2016",0.140517450751407,0.02,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2146",2412,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,4,0,0,"Myotis petax","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Forest, valley (Cheongsong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis petax","Myotis petax","genetic characteristics of coronaviruses from korean bats in 2016","1874","genetic characteristics of coronaviruses from korean bats in 2016",0.231823804500403,0.0555555555555556,0,"Myotis petax","Myotis petax","VESPERTILIONIDAE"
"2147",2413,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Myotis petax","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest, valley (Cheongsong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis petax","Myotis petax","genetic characteristics of coronaviruses from korean bats in 2016","1875","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Myotis petax","Myotis petax","VESPERTILIONIDAE"
"2148",2414,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,11,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gwangju","Forest (Shinchon GwJ 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1876","genetic characteristics of coronaviruses from korean bats in 2016",0.146421385864288,0.0217391304347826,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2149",2416,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Gwangju","Forest (Shinchon GwJ 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1877","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2150",2417,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,5,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gwangju","Cave (Seokgok GwJ 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1878","genetic characteristics of coronaviruses from korean bats in 2016",0.210267167641983,0.0454545454545455,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2151",2418,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,5,0,0,"Pipistrelus abramus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Daegu","Forest, stream (Dalseong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Pipistrellus abramus","Pipistrellus abramus","genetic characteristics of coronaviruses from korean bats in 2016","1879","genetic characteristics of coronaviruses from korean bats in 2016",0.210267167641983,0.0454545454545455,0,"Pipistrellus abramus","Pipistrellus abramus","VESPERTILIONIDAE"
"2152",2419,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,12,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Ulsan","Abandoned mine (Ulju US 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1880","genetic characteristics of coronaviruses from korean bats in 2016",0.140517450751407,0.02,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2153",2420,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Ulsan","Abandoned mine (Ulju US 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1881","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2154",2421,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,8,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Ulsan","Abandoned mine (Ulju US 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1882","genetic characteristics of coronaviruses from korean bats in 2016",0.169918454727061,0.0294117647058824,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2155",2422,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Ulsan","In area of private houses (US 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1883","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2156",2423,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Ulsan","In area of private houses (US 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1884","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2157",2424,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,31,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Ulsan","Forest (US 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1885","genetic characteristics of coronaviruses from korean bats in 2016",0.0888553004225559,0.00793650793650794,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2158",2425,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,31,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Ulsan","Forest (US 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1886","genetic characteristics of coronaviruses from korean bats in 2016",0.0888553004225559,0.00793650793650794,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2159",2426,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,9,0,0,"Myotis aurascens","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Ulsan","Forest (US 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis aurascens","Myotis aurascens","genetic characteristics of coronaviruses from korean bats in 2016","1887","genetic characteristics of coronaviruses from korean bats in 2016",0.160875277198321,0.0263157894736842,0,"Myotis aurascens","Myotis aurascens","VESPERTILIONIDAE"
"2160",2427,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,12,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Jeonnam","Forest (Gurye 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Eptesicus serotinus","Eptesicus serotinus","genetic characteristics of coronaviruses from korean bats in 2016","1888","genetic characteristics of coronaviruses from korean bats in 2016",0.140517450751407,0.02,0,"Eptesicus serotinus","Eptesicus serotinus","VESPERTILIONIDAE"
"2161",2428,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,7,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Jeonnam","Abandoned mine (Muan 1) ","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis macrodactylus","Myotis macrodactylus","genetic characteristics of coronaviruses from korean bats in 2016","1889","genetic characteristics of coronaviruses from korean bats in 2016",0.180683561953354,0.0333333333333333,0,"Myotis macrodactylus","Myotis macrodactylus","VESPERTILIONIDAE"
"2162",2429,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Jeonnam","Abandoned mine (Muan 1) ","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Myotis macrodactylus","Myotis macrodactylus","genetic characteristics of coronaviruses from korean bats in 2016","1890","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Myotis macrodactylus","Myotis macrodactylus","VESPERTILIONIDAE"
"2163",2430,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Myotis formosus chofukusei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Jeonnam","Cave (Muan U)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis formosus","Myotis formosus","genetic characteristics of coronaviruses from korean bats in 2016","1891","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Myotis formosus","Myotis formosus","VESPERTILIONIDAE"
"2164",2431,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,5,0,0,"Myotis formosus chofukusei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Jeonnam","Cave (Muan U)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis formosus","Myotis formosus","genetic characteristics of coronaviruses from korean bats in 2016","1892","genetic characteristics of coronaviruses from korean bats in 2016",0.210267167641983,0.0454545454545455,0,"Myotis formosus","Myotis formosus","VESPERTILIONIDAE"
"2165",2432,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,10,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Jeonnam","Abandoned mine (Jindo 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1893","genetic characteristics of coronaviruses from korean bats in 2016",0.153138684584835,0.0238095238095238,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2166",2433,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Jeonnam","Abandoned mine (Jindo 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1894","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2167",2434,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Jeonnam","Abandoned mine (Jindo 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1895","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2168",2435,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,3,0,0,"Myotis formosus chofukusei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Jeonnam","Cave (Hampyeong U)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis formosus","Myotis formosus","genetic characteristics of coronaviruses from korean bats in 2016","1896","genetic characteristics of coronaviruses from korean bats in 2016",0.261799387799149,0.0714285714285714,0,"Myotis formosus","Myotis formosus","VESPERTILIONIDAE"
"2169",2436,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,43,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Jeonbuk","Abandoned mine (Sunchang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1897","genetic characteristics of coronaviruses from korean bats in 2016",0.0756663184886079,0.00574712643678161,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2170",2437,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,3,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Jeonbuk","Abandoned mine (Sunchang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1898","genetic characteristics of coronaviruses from korean bats in 2016",0.261799387799149,0.0714285714285714,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
