"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader"
"1614",1962,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,54,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"alimentary specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Nyctalus noctula"
"1615",1964,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,219,0,0,"Pipistrellus abramus","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"respiratory specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pipistrellus abramus"
"1616",1967,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,219,55,0.251142,"Pipistrellus abramus","betacoronavirus","","Merbecovirus","bat","Pipistrellus bat CoV HKU5","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"alimentary specimen","China","N","Hong Kong","Site 13","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","betacoronavirus",1,"Pipistrellus abramus"
"1617",1968,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,11,0,0,"Pipistrellus tenuis","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"respiratory specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pipistrellus tenuis"
"1618",1970,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,11,0,0,"Pipistrellus tenuis","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"alimentary specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pipistrellus tenuis"
"1619",1972,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,18,0,0,"Scotophilus kuhlii","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"respiratory specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Scotophilus kuhlii"
"1620",1974,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,18,0,0,"Scotophilus kuhlii","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"alimentary specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Scotophilus kuhlii"
"1621",1976,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,115,0,0,"Tylonycteris pachypus","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"respiratory specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Tylonycteris pachypus"
"1622",1978,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,115,29,0.252174,"Tylonycteris pachypus","betacoronavirus","","Merbecovirus","bat","Tylonycteris bat CoV HKU4","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"alimentary specimen","China","N","Hong Kong","Site 7","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","betacoronavirus",1,"Tylonycteris pachypus"
"1623",1980,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,1,0,0,"Tylonycteris robustula","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"respiratory specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Tylonycteris robustula"
"1624",1982,"genetic characterization of betacoronavirus lineage c viruses in bats reveals marked sequence divergence in the spike protein of pipistrellus bat coronavirus hku5 in japanese pipistrelle: implications for the origin of the novel middle east respiratory syndrome coronavirus","Lau et al.","J Virol",2013,1,0,0,"Tylonycteris robustula","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"alimentary specimen","China","N","Hong Kong","","NA","NA","","2005","April",2012,"August","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","tissue","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Tylonycteris robustula"
"1625",1984,"detection and full genome characterization of two beta cov viruses related to middle east respiratory syndrome from bats in italy","Moreno et al.","Virol J",2017,1,1,1,"Hypsugo savii","betacoronavirus","","Merbecovirus","","BatCoV-Ita1","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"intestines","Italy","N","Modena","","NA","NA","2011","","",NA,"","","Year",NA,"Y","","","","VERENA Admin","4/12/2022 2:29pm","intestine","tissue","1","1","1","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Pipistrellus savii"
"1626",1986,"detection and full genome characterization of two beta cov viruses related to middle east respiratory syndrome from bats in italy","Moreno et al.","Virol J",2017,1,1,1,"Pipistrellus kuhlii","betacoronavirus","","Merbecovirus","","BatCoV-Ita2","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"intestines","Italy","N","Modena","","NA","NA","2011","","",NA,"","","Year",NA,"N","","","","VERENA Admin","4/12/2022 2:29pm","intestine","tissue","1","1","1","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Pipistrellus kuhlii"
"1627",1985,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,2,0,0,"Carollia perspicillata","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Arima","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Carollia perspicillata"
"1628",1987,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,2,1,0.5,"Carollia perspicillata","alphacoronavirus","","","","Bt-CoV/Trinidad/1FY2B","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Fyzabad","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"Y","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Carollia perspicillata"
"1629",1988,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,1,0,0,"Carollia perspicillata","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Tabaquite","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Carollia perspicillata"
"1630",1989,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,12,1,0.083333,"Glossophaga soricina","alphacoronavirus","","","","Bt-CoV/Trinidad/1CO7B","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Couva","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"Y","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Glossophaga soricina"
"1631",1990,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,7,0,0,"Glossophaga soricina","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Tabaquite","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Glossophaga soricina"
"1632",1991,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,6,0,0,"Noctilio leporinus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Couva","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Noctilio leporinus"
"1633",1992,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,3,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Fyzabad","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"1634",1993,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,3,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Morne Diablo","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"1635",1994,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,1,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Rousillac","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"1636",1995,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,7,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","La Brae","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus"
"1637",1996,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,29,0,0,"Pteronotus parnellii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Tabaquite","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pteronotus parnellii"
"1638",1997,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,2,0,0,"Pteronotus parnellii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Wallerfield","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pteronotus parnellii"
"1639",1998,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,25,0,0,"Molossus major","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Talparo","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossus molossus"
"1640",1999,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,1,0,0,"Mormoops sp.","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Tamana","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Mormoops"
"1641",2000,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,11,0,0,"Phyllostomus hastatus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Wallerfield","NA","NA","","2006","December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab","1","0","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Phyllostomus hastatus"
"1642",2001,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,9,1,0.111111,"Myotis bechsteinii","alphacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Bornhöved","10°14'14""E","54°06'04""N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",54.1011111111111,10.2372222222222,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis bechsteinii"
"1643",2002,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,2,0,0,"Myotis brandtii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Westensee","9°58'17""E","54°16'44""N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",54.2788888888889,9.97138888888889,"RdRp","No","No","PCR","genus not specified",1,"Myotis brandtii"
"1644",2003,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,67,17,0.253731,"Myotis dasycneme","alphacoronavirus","","Lineage 1","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Achterwehr, Methorst,  Schwentinebrücke, Projensdorfer Gehölz","10°18′57′′E","53°56′09′′N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",53.9358333333333,10.3158333333333,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis dasycneme"
"1645",2007,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,155,8,0.051613,"Myotis daubentonii","alphacoronavirus","","Lineage 4","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Westensee, Achterwehr, Molfsee, Schwentinebrücke, Jägerslust, Projensdorfer Gehölz ","10°18′57′′E","53°56′09′′N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",53.9358333333333,10.3158333333333,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"1646",2013,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,3,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Schwentinebrücke","10°17'14""E","54°16'18""N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",54.2716666666667,10.2872222222222,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus noctula"
"1647",2014,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,22,2,0.090909,"Pipistrellus nathusii","alphacoronavirus","","Lineage 2","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Westensee, Methorst, Schwentinebrücke","10°18′57′′E","53°56′09′′N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",53.9358333333333,10.3158333333333,"RdRp","No","No","PCR","alphacoronavirus",1,"Pipistrellus nathusii"
"1648",2017,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,57,3,0.052632,"Pipistrellus pygmaeus","alphacoronavirus","","Lineage 3","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Westensee, Achterwehr, Molfsee, Schwentinebrücke","10°18′57′′E","53°56′09′′N","2007","","June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","0","0","0",53.9358333333333,10.3158333333333,"RdRp","No","No","PCR","alphacoronavirus",1,"Pipistrellus pygmaeus"
"1649",2021,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,4,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Barbastella barbastellus"
"1650",2037,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Barbastella barbastellus"
"1651",2038,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,8,1,0.125,"Eptesicus isabellinus","betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Eptesicus isabellinus"
"1652",2039,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,7,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Eptesicus serotinus"
"1653",2040,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,26,2,0.076923,"Hypsugo savii","alphacoronavirus and betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","Unclear if alpha/beta coinfection","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus savii"
"1654",2041,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,10,0,0,"Hypsugo savii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus savii"
"1655",2042,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Miniopterus schreibersii"
"1656",2043,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,71,1,0.014085,"Miniopterus schreibersii","alphacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Miniopterus schreibersii"
"1657",2044,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,1,0,0,"Myotis alcathoe","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis alcathoe"
"1658",2045,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
